"","org","lum","agg","int","atm","col","com","dep","catr","infra","voie","v1","v2","circ","nbv","pr","pr1","vosp","prof","plan","situ","ttue","tbg","tbl","tindm","typenumero","numero","distancemetre","libellevoie","coderivoli","grav","gps","lat","long","adr","numac","fulladress"
"4598","5","1","7","7","1","1","ANTIBES","060","4","0","00000","0","","2","02","0010","0000","0","1","0","1","0","0","1","0","0","","0","LECLERC BD MARECHAL","","0.43","","","","","4598"," LECLERC BOULEVARD MARECHAL, ANTIBES, Alpes-Maritimes, France"
"4599","5","1","7","6","1","3","ANTIBES","060","4","0","00000","0","","2","02","0001","0000","0","1","1","1","0","0","1","1","0","","0","SABLES CH.ET ALLEE","","0.43","","","","","4599"," SABLES CHEMIN ET ALLEE, ANTIBES, Alpes-Maritimes, France"
"4600","5","1","7","2","1","3","ANTIBES","060","4","0","00000","0","","4","02","0001","0000","0","1","1","1","0","0","1","1","0","","0","SOLEAU AV.ROBERT","","0.43","","","","","4600"," SOLEAU AVENUE ROBERT, ANTIBES, Alpes-Maritimes, France"
"4601","5","1","7","3","1","3","ANTIBES","060","4","0","00000","0","","2","02","0001","0000","0","1","1","1","0","0","1","2","0","","0","REIBAUD AV.","","0.43","","","","","4601"," REIBAUD AVENUE , ANTIBES, Alpes-Maritimes, France"
"4602","5","1","7","9","1","1","ANTIBES","060","3","0","00000","0","","2","02","0001","0000","0","1","1","1","0","0","1","1","0","","0","CANNES(RN.7) AV.DE","","0.43","","","","","4602"," CANNESRN.7 AVENUE DE, ANTIBES, Alpes-Maritimes, France"
"4603","5","1","7","1","1","2","ANTIBES","060","4","0","00000","0","","3","02","0001","0000","0","1","1","1","0","0","1","1","0","","0","CHATAIGNIERS AV.DU","","0.43","","","","","4603"," CHATAIGNIERS AVENUE DU, ANTIBES, Alpes-Maritimes, France"
"4604","5","2","7","2","1","3","ANTIBES","060","4","5","00000","0","","1","02","0001","0000","0","2","1","1","0","0","1","1","0","","0","ALGER AV.D'","","0.43","","","","","4604"," ALGER AVENUE D', ANTIBES, Alpes-Maritimes, France"
"4605","5","1","7","3","1","6","ANTIBES","060","4","0","00000","0","","1","03","0001","0000","0","1","1","1","0","0","1","2","0","","0","ALBERT 1ER BD ET SQUARE","","0.43","","","","","4605"," ALBERT 1ER BOULEVARD ET SQUARE, ANTIBES, Alpes-Maritimes, France"
"4606","5","1","6","1","1","6","CAGNES-SUR-MER","060","4","1","00000","0","","1","02","","","0","1","1","1","0","0","1","1","2","","0","BUGADIERES ALLEE DES","","0.43","","","","","4606"," BUGADIERES ALLEE DES, CAGNES-SUR-MER, Alpes-Maritimes, France"
"4607","5","1","6","2","1","3","CAGNES-SUR-MER","060","2","5","00000","0","","2","02","","","0","1","1","1","0","0","1","1","2","","0","NICE AVENUE DE (RN7)","","0.43","","","","","4607"," NICE AVENUE DE RN7, CAGNES-SUR-MER, Alpes-Maritimes, France"
"4608","5","1","6","1","1","3","CAGNES-SUR-MER","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","2","","0","GRASSE AVENUE DE","","0.43","","","","","4608"," GRASSE AVENUE DE, CAGNES-SUR-MER, Alpes-Maritimes, France"
"4609","5","1","6","1","1","1","SAINT-LAURENT-DU-VAR","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","107","0","PLANTIERS AVENUE DES","","0.43","","","","","4609","107 PLANTIERS AVENUE DES, SAINT-LAURENT-DU-VAR, Alpes-Maritimes, France"
"4610","5","1","6","1","1","3","CAGNES-SUR-MER","060","4","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","1","14","0","TUILIERES AVENUE DES","","0.43","","","","","4610","14 TUILIERES AVENUE DES, CAGNES-SUR-MER, Alpes-Maritimes, France"
"4611","5","1","7","1","1","2","CANNES","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","9","0","0","JUIN (AVENUE MARECHAL)","","0.43","","","","","4611","JUIN AVENUE MARECHAL, CANNES, Alpes-Maritimes, France"
"4612","5","1","6","1","1","2","LE CANNET","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","","0","GAMBETTA (BOULEVARD)","","0.43","","","","","4612"," GAMBETTA BOULEVARD, LE CANNET, Alpes-Maritimes, France"
"4613","5","1","7","1","1","3","CANNES","060","2","0","00000","0","","0","02","","","0","1","0","1","0","0","1","1","9","0","0","MIDI (BOULEVARD DU)","","0.43","","","","","4613","MIDI BOULEVARD DU, CANNES, Alpes-Maritimes, France"
"4614","5","1","6","1","1","3","LE CANNET","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","20","0","JEANPIERRE (AVENUE MAURICE)","","0.43","","","","","4614","20 JEANPIERRE AVENUE MAURICE, LE CANNET, Alpes-Maritimes, France"
"4615","5","1","7","1","1","3","CANNES","060","2","0","00000","0","","2","04","","","0","0","1","1","0","0","1","1","9","0","0","CARNOT (BOULEVARD)","","0.43","","","","","4615","CARNOT BOULEVARD, CANNES, Alpes-Maritimes, France"
"4616","5","1","7","1","1","3","CANNES","060","4","0","00000","0","","0","04","","","0","1","0","1","0","0","1","1","9","0","0","CROISETTE (BOULEVARD DE LA)","","0.43","","","","","4616","CROISETTE BOULEVARD DE LA, CANNES, Alpes-Maritimes, France"
"4617","5","1","7","1","1","3","CANNES","060","4","0","00000","0","","3","04","","","0","1","1","1","0","0","1","1","9","0","0","COUVERTURE VOIE FERREE","","0.43","","","","","4617","COUVERTURE VOIE FERREE, CANNES, Alpes-Maritimes, France"
"4618","5","1","7","1","1","2","CANNES","060","4","0","00000","0","","0","02","","","0","1","0","1","0","0","1","1","9","0","0","MIDI (BOULEVARD DU)","","0.43","","","","","4618","MIDI BOULEVARD DU, CANNES, Alpes-Maritimes, France"
"4619","5","1","7","3","1","3","CANNES","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","9","0","0","VALLOMBROSA ( PARC)","","0.43","","","","","4619","VALLOMBROSA  PARC, CANNES, Alpes-Maritimes, France"
"4620","5","1","7","1","1","3","CANNES","060","2","0","00000","0","","0","02","","","0","1","1","1","0","0","1","1","9","0","0","TONNER (AVENUE FRANCIS)","","0.43","","","","","4620","TONNER AVENUE FRANCIS, CANNES, Alpes-Maritimes, France"
"4621","5","1","7","1","2","3","CANNES","060","2","0","00000","0","","2","04","","","0","1","1","1","0","0","1","1","9","0","0","JUIN (AVENUE MARECHAL)","","0.43","","","","","4621","JUIN AVENUE MARECHAL, CANNES, Alpes-Maritimes, France"
"4622","5","1","7","1","1","3","CANNES","060","4","0","00000","0","","0","02","","","0","1","1","1","0","0","1","1","9","0","0","CROISETTE (BOULEVARD DE LA)","","0.43","","","","","4622","CROISETTE BOULEVARD DE LA, CANNES, Alpes-Maritimes, France"
"4623","5","1","7","1","1","3","CANNES","060","2","0","00000","0","","3","04","","","0","1","0","1","0","0","1","1","9","0","0","CARNOT (BOULEVARD)","","0.43","","","","","4623","CARNOT BOULEVARD, CANNES, Alpes-Maritimes, France"
"4624","5","1","7","1","1","2","CANNES","060","2","0","00000","0","","2","02","","","0","1","1","1","0","0","1","2","9","0","0","CARNOT (BOULEVARD)","","0.43","","","","","4624","CARNOT BOULEVARD, CANNES, Alpes-Maritimes, France"
"4625","5","2","7","1","1","7","CANNES","060","4","0","00000","0","","3","04","","","0","1","1","1","0","0","1","1","9","0","0","CROISETTE (BOULEVARD DE LA)","","0.43","","","","","4625","CROISETTE BOULEVARD DE LA, CANNES, Alpes-Maritimes, France"
"4626","5","1","7","1","1","3","CANNES","060","2","0","00000","0","","2","03","","","0","1","1","1","0","0","1","1","9","0","0","MIDI (BOULEVARD DU)","","0.43","","","","","4626","MIDI BOULEVARD DU, CANNES, Alpes-Maritimes, France"
"4627","5","5","7","1","1","3","CANNES","060","2","0","00000","0","","2","04","","","0","2","1","1","0","0","1","1","1","81","0","CARNOT (BOULEVARD)","","0.43","","","","","4627","81 CARNOT BOULEVARD, CANNES, Alpes-Maritimes, France"
"4628","5","1","7","1","1","3","CANNES","060","3","0","00000","0","","3","02","","","0","1","1","1","0","0","1","1","1","16","0","CROISETTE (BOULEVARD DE LA)","","0.43","","","","","4628","16 CROISETTE BOULEVARD DE LA, CANNES, Alpes-Maritimes, France"
"4629","5","1","7","1","1","3","CANNES","060","4","1","00000","0","","0","04","","","0","2","3","1","0","0","1","1","9","0","0","DIX HUIT JUIN (PLACE DU)","","0.43","","","","","4629","DIX HUIT JUIN PLACE DU, CANNES, Alpes-Maritimes, France"
"4630","5","1","7","1","1","2","CANNES","060","2","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","9","0","0","MIDI (BOULEVARD DU)","","0.43","","","","","4630","MIDI BOULEVARD DU, CANNES, Alpes-Maritimes, France"
"4631","5","1","7","1","1","2","CANNES","060","2","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","15","0","VAUTRIN (BOULEVARD DU GENERAL)","","0.43","","","","","4631","15 VAUTRIN BOULEVARD DU GENERAL, CANNES, Alpes-Maritimes, France"
"4632","5","5","7","1","1","2","CANNES","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","9","0","0","ALSACE ( BOULEVARD D')","","0.43","","","","","4632","ALSACE  BOULEVARD D', CANNES, Alpes-Maritimes, France"
"4633","5","1","6","1","1","5","LE CANNET","060","3","0","00000","0","","0","04","","","0","2","0","1","0","0","1","2","9","0","0","CAMPON (RUE","","0.43","","","","","4633","CAMPON RUE, LE CANNET, Alpes-Maritimes, France"
"4634","5","1","7","1","1","3","CANNES","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","133","0","ANTIBES (RUE D')","","0.43","","","","","4634","133 ANTIBES RUE D', CANNES, Alpes-Maritimes, France"
"4635","5","1","7","1","1","3","CANNES","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","2","9","0","0","PRADERIE (RUE DE LA)","","0.43","","","","","4635","PRADERIE RUE DE LA, CANNES, Alpes-Maritimes, France"
"4636","5","5","7","1","1","2","CANNES","060","4","0","00000","0","","2","04","","","0","1","1","1","0","0","1","0","1","28","0","CARNOT (BOULEVARD)","","0.43","","","","","4636","28 CARNOT BOULEVARD, CANNES, Alpes-Maritimes, France"
"4637","5","1","7","1","1","6","CANNES","060","4","0","00000","0","","2","02","","","0","1","2","1","0","0","1","0","1","23","0","PRINCE DE GALLES (AVENUE DU)","","0.43","","","","","4637","23 PRINCE DE GALLES AVENUE DU, CANNES, Alpes-Maritimes, France"
"4638","5","1","7","1","1","2","CANNES","060","4","0","00000","0","","3","02","","","0","1","1","1","0","0","1","1","1","","0","RIOU (BOULEVARD DU)","","0.43","","","","","4638"," RIOU BOULEVARD DU, CANNES, Alpes-Maritimes, France"
"4639","5","1","7","1","1","2","CANNES","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","28","0","COUBERTIN (AVENUE PIERRE)","","0.43","","","","","4639","28 COUBERTIN AVENUE PIERRE, CANNES, Alpes-Maritimes, France"
"4640","5","1","6","1","1","6","GRASSE","060","3","0","00000","0","","2","02","","","0","2","0","1","0","0","1","1","1","42","0","VICTOR HUGO  (BD)","","0.43","","","","","4640","42 VICTOR HUGO  BD, GRASSE, Alpes-Maritimes, France"
"4641","5","1","6","1","1","7","GRASSE","060","3","0","00000","0","","2","02","","","0","0","2","3","0","0","1","0","1","309","0","PLASCASSIER (route de)","","0.43","","","","","4641","309 PLASCASSIER route de, GRASSE, Alpes-Maritimes, France"
"4642","5","1","6","6","1","3","GRASSE","060","3","5","00000","0","","1","02","","","0","2","4","1","0","0","1","1","1","","0","MARIGARDE (ROUTE DE LA)","","0.43","","","","","4642"," MARIGARDE ROUTE DE LA, GRASSE, Alpes-Maritimes, France"
"4643","5","1","6","1","1","3","GRASSE","060","3","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","","0","PLAN (ROUTE DU) -D304-","","0.43","","","","","4643"," PLAN ROUTE DU , GRASSE, Alpes-Maritimes, France"
"4644","5","1","6","1","1","6","GRASSE","060","4","0","00000","0","","1","01","","","0","1","3","1","0","0","1","1","1","2","0","GAMBETTA (BOULEVARD ET IMPASSE)","","0.43","","","","","4644","2 GAMBETTA BOULEVARD ET IMPASSE, GRASSE, Alpes-Maritimes, France"
"4645","5","2","6","1","1","3","GRASSE","060","4","0","00000","0","","2","02","","","0","2","3","1","0","0","1","1","1","37","0","SIDI BRAHIM (AVENUE)","","0.43","","","","","4645","37 SIDI BRAHIM AVENUE, GRASSE, Alpes-Maritimes, France"
"4646","5","1","6","1","1","6","GRASSE","060","3","0","00000","0","","2","02","","","0","1","2","1","0","0","1","0","1","","0","RENOIR (AVENUE AUGUSTE)","","0.43","","","","","4646"," RENOIR AVENUE AUGUSTE, GRASSE, Alpes-Maritimes, France"
"4647","5","1","6","1","1","7","GRASSE","060","3","0","00000","0","","2","02","","","0","1","1","4","0","0","1","0","1","","0","PLAN (ROUTE DU) -D304-","","0.43","","","","","4647"," PLAN ROUTE DU , GRASSE, Alpes-Maritimes, France"
"4648","5","1","6","1","1","6","GRASSE","060","3","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","3","0","THIERS (AVENUE)","","0.43","","","","","4648","3 THIERS AVENUE, GRASSE, Alpes-Maritimes, France"
"4649","5","1","6","1","1","7","GRASSE","060","3","0","00000","0","","2","02","","","0","2","1","1","0","0","1","0","1","50","0","CANNES (ROUTE DE)  -RD 6085-","","0.43","","","","","4649","50 CANNES ROUTE DE  , GRASSE, Alpes-Maritimes, France"
"4650","5","1","1","1","1","7","GRASSE","060","3","2","00000","0","","2","02","","","0","1","2","0","0","0","1","0","1","","0","BELLETRUD (BOULEVARD DU DOCTEUR)","","0.43","","","","","4650"," BELLETRUD BOULEVARD DU DOCTEUR, GRASSE, Alpes-Maritimes, France"
"4651","5","2","6","1","1","7","GRASSE","060","3","0","00000","0","","2","02","","","0","2","1","1","0","0","1","0","1","50","0","CANNES (ROUTE DE)  -RD 6085-","","0.43","","","","","4651","50 CANNES ROUTE DE  , GRASSE, Alpes-Maritimes, France"
"4652","5","1","6","1","1","6","GRASSE","060","4","0","00000","0","","2","02","","","0","2","4","1","0","0","1","1","1","","0","SIDI BRAHIM (AVENUE)","","0.43","","","","","4652"," SIDI BRAHIM AVENUE, GRASSE, Alpes-Maritimes, France"
"4653","5","1","6","1","1","7","GRASSE","060","3","0","00000","0","","2","02","","","0","1","4","1","0","0","1","0","1","","0","CANNES (ROUTE DE)  -RD 6085-","","0.43","","","","","4653"," CANNES ROUTE DE  , GRASSE, Alpes-Maritimes, France"
"4654","5","1","6","1","1","7","GRASSE","060","4","0","00000","0","","2","01","","","0","1","0","1","0","0","1","0","1","13","0","COLLET D'ESQUIRP (CHEMIN)","","0.43","","","","","4654","13 COLLET D'ESQUIRP CHEMIN, GRASSE, Alpes-Maritimes, France"
"4655","5","1","6","6","1","2","GRASSE","060","3","0","00000","0","","2","02","","","0","2","4","1","0","0","1","1","1","","0","RAYBAUD (AVENUE FELIX)  - D609-","","0.43","","","","","4655"," RAYBAUD AVENUE FELIX  , GRASSE, Alpes-Maritimes, France"
"4656","5","1","6","1","1","7","GRASSE","060","3","0","00000","0","","2","02","","","0","1","1","1","0","0","1","0","1","","0","CANNES (ROUTE DE)  -RD 6085-","","0.43","","","","","4656"," CANNES ROUTE DE  , GRASSE, Alpes-Maritimes, France"
"4657","5","1","6","6","1","2","GRASSE","060","3","0","00000","0","","1","02","","","0","1","2","1","0","0","1","0","1","","0","PEGOMAS (ROUTE DE)","","0.43","","","","","4657"," PEGOMAS ROUTE DE, GRASSE, Alpes-Maritimes, France"
"4658","5","1","6","1","1","2","GRASSE","060","3","0","00000","0","","2","02","","","0","2","1","0","0","0","1","1","1","","0","POMPIDOU (AVENUE GEORGES) -RD 6085","","0.43","","","","","4658"," POMPIDOU AVENUE GEORGES -RD 6085, GRASSE, Alpes-Maritimes, France"
"4659","5","1","6","1","1","1","GRASSE","060","3","0","00000","0","","2","02","","","0","2","3","1","0","0","1","1","1","95","0","DRAGUIGNAN (ROUTE DE) - D2562-","","0.43","","","","","4659","95 DRAGUIGNAN ROUTE DE , GRASSE, Alpes-Maritimes, France"
"4660","5","1","6","1","1","2","GRASSE","060","3","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","1","15","0","LECLERC (BOULEVARD DU MARECHAL) - RN85-","","0.43","","","","","4660","15 LECLERC BOULEVARD DU MARECHAL , GRASSE, Alpes-Maritimes, France"
"4661","5","5","6","1","1","6","MENTON","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","8","0","BENETT (QUAI GORDON)","","0.43","","","","","4661","8 BENETT QUAI GORDON, MENTON, Alpes-Maritimes, France"
"4662","5","1","6","1","1","3","MENTON","060","2","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","1563","0","SOLEIL (PROMENADE DU, N° 1294 ET +)","","0.43","","","","","4662","1563 SOLEIL PROMENADE DU,  1294 ET +, MENTON, Alpes-Maritimes, France"
"4663","5","5","5","1","1","6","ROQUEBRUNE-CAP-MARTIN","060","2","0","00000","0","","2","02","","","0","2","1","1","0","0","1","0","1","204","0","PASTEUR (AVENUE, N° 1 A 211)","","0.43","","","","","4663","204 PASTEUR AVENUE,  1 A 211, ROQUEBRUNE-CAP-MARTIN, Alpes-Maritimes, France"
"4664","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","2","1","1","0","0","1","1","1","35","0","CESSOLE (BD DE) (JUSQU'AU N° 93/110)","","0.43","","","","","4664","35 CESSOLE BOULEVARD DE , NICE, Alpes-Maritimes, France"
"4665","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","04","","","0","2","1","1","0","0","1","1","1","124","0","GAMBETTA (A PARTIR DU N° 63/74)","","0.43","","","","","4665","124 GAMBETTA , NICE, Alpes-Maritimes, France"
"4666","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","RAIBERTI (R.)","","0.43","","","","","4666","RAIBERTI RUE , NICE, Alpes-Maritimes, France"
"4667","5","1","9","1","1","6","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","9","0","LYAUTEY (AV. DU MAL)","","0.43","","","","","4667","9 LYAUTEY AVENUE  DU MAL, NICE, Alpes-Maritimes, France"
"4668","5","1","9","1","1","1","NICE","060","4","0","00000","0","","2","04","","","0","2","1","1","0","0","1","1","1","130","0","GAMBETTA (A PARTIR DU N° 63/74)","","0.43","","","","","4668","130 GAMBETTA , NICE, Alpes-Maritimes, France"
"4669","5","1","9","1","1","2","NICE","060","4","0","00000","0","","2","02","","","0","1","1","0","0","0","1","1","1","0","0","VAUBAN (R. MARECHAL)","","0.43","","","","","4669","VAUBAN RUE  MARECHAL, NICE, Alpes-Maritimes, France"
"4670","5","1","9","1","1","6","NICE","060","4","0","00000","0","","1","03","","","0","1","1","1","0","0","1","2","1","0","0","ARSON (RUE)","","0.43","","","","","4670","ARSON RUE, NICE, Alpes-Maritimes, France"
"4671","5","1","9","1","1","2","NICE","060","4","0","00000","0","","1","03","","","0","1","1","1","0","0","1","1","1","14","0","HUGO (BD VICTOR)","","0.43","","","","","4671","14 HUGO BOULEVARD VICTOR, NICE, Alpes-Maritimes, France"
"4672","5","5","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","0","0","0","1","0","1","0","0","ASSALIT (RUE)","","0.43","","","","","4672","ASSALIT RUE, NICE, Alpes-Maritimes, France"
"4673","5","1","9","1","1","6","NICE","060","3","0","00000","0","","3","02","","","0","1","1","1","0","0","1","1","1","99","0","ETATS UNIS (QUAI DES)","","0.43","","","","","4673","99 ETATS UNIS QUAI DES, NICE, Alpes-Maritimes, France"
"4674","5","1","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","3","1","1","0","0","1","1","1","0","0","EUCALYPTUS (AV. DES)","","0.43","","","","","4674","EUCALYPTUS AVENUE  DES, NICE, Alpes-Maritimes, France"
"4675","5","5","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","4","4","1","0","0","1","1","1","234","0","MONT-BORON (BD DU) (JUSQU'AU 64/71)","","0.43","","","","","4675","234 MONT-BORON BOULEVARD DU , NICE, Alpes-Maritimes, France"
"4676","5","5","9","1","1","6","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","0","1","12","0","MEYERBEER (RUE ET PASS.)","","0.43","","","","","4676","12 MEYERBEER RUE ET PASS., NICE, Alpes-Maritimes, France"
"4677","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","04","","","0","1","1","1","0","0","1","1","1","0","0","ALLEGRE (AV. JEAN)","","0.43","","","","","4677","ALLEGRE AVENUE  JEAN, NICE, Alpes-Maritimes, France"
"4678","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","03","","","0","3","2","1","0","0","1","1","1","0","0","JOLY (CORNICHE ANDRE DE)","","0.43","","","","","4678","JOLY CORNICHE ANDRE DE, NICE, Alpes-Maritimes, France"
"4679","5","1","9","3","1","3","NICE","060","4","0","00000","0","","2","02","","","0","3","1","1","0","0","1","1","1","0","0","PESSICART (JUSQU'AU 270/283)","","0.43","","","","","4679","PESSICART , NICE, Alpes-Maritimes, France"
"4680","5","1","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","0","0","GENDARMERIE (R. DE LA)","","0.43","","","","","4680","GENDARMERIE RUE  DE LA, NICE, Alpes-Maritimes, France"
"4681","5","1","9","1","1","6","NICE","060","4","0","00000","0","","0","02","","","0","1","1","1","0","0","1","0","1","23","0","RAIMBALDI (BD)","","0.43","","","","","4681","23 RAIMBALDI BD, NICE, Alpes-Maritimes, France"
"4682","5","1","9","1","1","2","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","3","0","DANTE (RUE)","","0.43","","","","","4682","3 DANTE RUE, NICE, Alpes-Maritimes, France"
"4683","5","1","9","1","1","7","NICE","060","4","0","00000","0","","1","01","","","0","1","1","0","0","0","1","0","1","49","0","DELFINO (BD GENERAL)","","0.43","","","","","4683","49 DELFINO BOULEVARD GENERAL, NICE, Alpes-Maritimes, France"
"4684","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","03","","","0","1","1","1","0","0","1","1","1","19","0","RIQUIER (BD DE)","","0.43","","","","","4684","19 RIQUIER BOULEVARD DE, NICE, Alpes-Maritimes, France"
"4685","5","1","9","1","1","3","NICE","060","4","0","00000","0","","2","02","","","0","3","1","1","0","0","1","2","1","162","0","DUNANT (AV. HENRI)","","0.43","","","","","4685","162 DUNANT AVENUE  HENRI, NICE, Alpes-Maritimes, France"
"4686","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","58","0","BRAILLE (BD LOUIS)","","0.43","","","","","4686","58 BRAILLE BOULEVARD LOUIS, NICE, Alpes-Maritimes, France"
"4687","5","1","9","2","1","3","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","ARSON (RUE)","","0.43","","","","","4687","ARSON RUE, NICE, Alpes-Maritimes, France"
"4688","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","2","3","1","0","0","1","1","1","13","0","GEORGES V (AV.)","","0.43","","","","","4688","13 GEORGES V AVENUE , NICE, Alpes-Maritimes, France"
"4689","5","1","9","1","1","2","NICE","060","4","0","00000","0","","1","04","","","0","1","1","1","0","0","1","1","1","0","0","CORNIGLION MOLINIER (BD)","","0.43","","","","","4689","CORNIGLION MOLINIER BD, NICE, Alpes-Maritimes, France"
"4690","5","1","9","3","1","6","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","1","1","1","0","BARLA (RUE)","","0.43","","","","","4690","1 BARLA RUE, NICE, Alpes-Maritimes, France"
"4691","5","5","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","0","1","1","0","0","1","2","1","0","0","LEPANTE (R. DE)","","0.43","","","","","4691","LEPANTE RUE  DE, NICE, Alpes-Maritimes, France"
"4692","5","1","9","1","1","6","NICE","060","4","0","00000","0","","2","02","","","0","0","1","1","0","0","1","0","1","","0","BESSET (AV.) (A PARTIR DU N° 47)","","0.43","","","","","4692"," BESSET AVENUE  , NICE, Alpes-Maritimes, France"
"4693","5","1","9","1","1","2","NICE","060","4","0","00000","0","","2","02","","","0","2","3","0","0","0","1","1","1","0","0","CIMIEZ (BD) JUSQU'AU 14/15","","0.43","","","","","4693","CIMIEZ BD , NICE, Alpes-Maritimes, France"
"4694","5","1","9","3","1","3","NICE","060","3","0","00000","0","","2","02","","","0","3","1","1","0","0","1","1","1","0","0","MONT-BORON (BD DU) (JUSQU'AU 64/71)","","0.43","","","","","4694","MONT-BORON BOULEVARD DU , NICE, Alpes-Maritimes, France"
"4695","5","2","9","2","1","3","NICE","060","4","0","00000","0","","2","02","","","0","1","1","1","0","0","1","2","1","0","0","DIDEROT (RUE)","","0.43","","","","","4695","DIDEROT RUE, NICE, Alpes-Maritimes, France"
"4696","5","5","9","1","1","3","NICE","060","4","0","00000","0","","1","02","","","3","1","1","1","0","0","1","2","1","0","0","PASTORELLI (R.)","","0.43","","","","","4696","PASTORELLI RUE , NICE, Alpes-Maritimes, France"
"4697","5","1","9","6","1","3","NICE","060","4","5","00000","0","","2","04","","","0","1","1","1","0","0","1","1","1","0","0","BRANCOLAR (AV.) (A PARTIR DU 51/61)","","0.43","","","","","4697","BRANCOLAR AVENUE  , NICE, Alpes-Maritimes, France"
"4698","5","1","9","1","1","6","NICE","060","9","0","00000","0","","2","01","","","1","1","1","5","0","0","1","1","1","0","0","QUAI DES ETATS UNIS (PLAGE)","","0.43","","","","","4698","QUAI DES ETATS UNIS PLAGE, NICE, Alpes-Maritimes, France"
"4699","5","2","9","1","1","2","NICE","060","4","0","00000","0","","2","04","","","0","1","1","0","0","0","1","1","1","0","0","GAMBETTA (A PARTIR DU N° 63/74)","","0.43","","","","","4699","GAMBETTA , NICE, Alpes-Maritimes, France"
"4700","5","5","9","1","1","3","NICE","060","4","0","00000","0","","2","05","","","0","1","1","1","0","0","1","1","1","1","0","CARABACEL (BD)","","0.43","","","","","4700","1 CARABACEL BD, NICE, Alpes-Maritimes, France"
"4701","5","5","9","2","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","3","1","0","0","PERTINAX (R.)","","0.43","","","","","4701","PERTINAX RUE , NICE, Alpes-Maritimes, France"
"4702","5","1","9","1","1","1","NICE","060","4","0","00000","0","","2","02","","","0","2","0","0","0","0","1","1","1","0","0","OLIVIERS (CORNICHE DES)","","0.43","","","","","4702","OLIVIERS CORNICHE DES, NICE, Alpes-Maritimes, France"
"4703","5","1","9","1","1","3","NICE","060","4","0","00000","0","","1","01","","","0","1","1","1","0","0","1","1","1","0","0","CASSIN (BD RENE)","","0.43","","","","","4703","CASSIN BOULEVARD RENE, NICE, Alpes-Maritimes, France"
"4704","5","2","9","2","1","3","NICE","060","4","0","00000","0","","2","01","","","0","1","1","1","0","0","1","1","1","0","0","ALSACE-LORRAINE (RUE D')","","0.43","","","","","4704","ALSACE-LORRAINE RUE D', NICE, Alpes-Maritimes, France"
"4705","5","5","9","1","1","3","NICE","060","4","0","00000","0","","1","03","","","0","1","1","1","0","0","1","1","1","38","0","ANGLAIS (DU N° 1 AU N° 43)","","0.43","","","","","4705","38 ANGLAIS , NICE, Alpes-Maritimes, France"
"4706","5","5","9","2","1","3","NICE","060","4","0","00000","0","","1","02","","","0","1","1","1","0","0","1","1","1","0","0","CASSINI (RUE)","","0.43","","","","","4706","CASSINI RUE, NICE, Alpes-Maritimes, France"
